Year,Type of Crime,Date,Time,Latitude,Longitude,Location,Arrest
2017,THEFT,2/10/2018,3:50:00 PM,41.96672861,-87.76744511,GROCERY FOOD STORE,FALSE
2017,OFFENSE INVOLVING CHILDREN,2/10/2018,3:50:00 PM,41.91711483,-87.7305793,DAY CARE CENTER,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.82010016,-87.69555173,SIDEWALK,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.84380246,-87.70501991,RESIDENCE-GARAGE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.88350019,-87.6278767,DEPARTMENT STORE,TRUE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.88004218,-87.64731069,SMALL RETAIL STORE,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.89399011,-87.70215558,STREET,FALSE
2017,KIDNAPPING,2/10/2018,3:50:00 PM,41.75596573,-87.65709614,RESIDENCE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.9790063,-87.90646316,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.69786512,-87.67830224,DRIVEWAY - RESIDENTIAL,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.99837167,-87.66056911,CHA HALLWAY/STAIRWELL/ELEVATOR,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.80413311,-87.70385985,CTA TRAIN,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.96881582,-87.67461815,GROCERY FOOD STORE,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.77911217,-87.6936959,GAS STATION,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.75183363,-87.558572,SIDEWALK,TRUE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.81283805,-87.70537765,APARTMENT,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.89330626,-87.76789167,ALLEY,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.78210634,-87.72040224,SIDEWALK,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.95753714,-87.65622297,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.7731084,-87.64263345,APARTMENT,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.77116976,-87.70355536,PARK PROPERTY,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.86994508,-87.73182302,STREET,FALSE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.88633725,-87.62068789,HOTEL/MOTEL,TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.75774667,-87.62474756,DRUG STORE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.72774941,-87.66283228,VEHICLE-COMMERCIAL,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.72046873,-87.65767723,RESIDENCE,FALSE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.77279778,-87.68346828,CONVENIENCE STORE,TRUE
2017,WEAPONS VIOLATION,2/10/2018,3:50:00 PM,41.75740583,-87.64177196,RESIDENCE,TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.9790063,-87.90646316,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.9272208,-87.71950756,ALLEY,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.90332046,-87.66906166,PARKING LOT/GARAGE(NON.RESID.),FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.91692553,-87.74701948,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.85087055,-87.68070395,SIDEWALK,FALSE
2017,OFFENSE INVOLVING CHILDREN,2/10/2018,3:50:00 PM,41.6926082,-87.59690766,OTHER,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.67158969,-87.63929826,RESIDENCE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.75620643,-87.57853037,STREET,FALSE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.76573639,-87.66381882,GAS STATION,TRUE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.66708684,-87.62500326,RESIDENCE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.69888903,-87.62915834,RESIDENCE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.93374417,-87.64458185,OTHER,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.8809696,-87.65467809,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.88207699,-87.6267099,RESTAURANT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.79006908,-87.65476868,STREET,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.97007634,-87.65128034,SIDEWALK,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.93901292,-87.76651407,PARKING LOT/GARAGE(NON.RESID.),FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.8854332,-87.62626529,RESTAURANT,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.74483033,-87.60257727,APARTMENT,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.7533433,-87.66715438,ALLEY,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.88249622,-87.62438077,RESTAURANT,FALSE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.88249622,-87.62438077,RESTAURANT,FALSE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.89482155,-87.63213393,HOTEL/MOTEL,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,42.00028539,-87.68264499,PARKING LOT/GARAGE(NON.RESID.),FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,42.01551728,-87.67907482,RESIDENCE,TRUE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.73972702,-87.60491052,DEPARTMENT STORE,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.83898801,-87.70886152,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.75237981,-87.70611753,RESIDENCE,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.86602392,-87.73557513,SIDEWALK,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.8751929,-87.62869508,SIDEWALK,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.69338228,-87.70159062,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.77449105,-87.62275592,APARTMENT,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.85799202,-87.65375377,SMALL RETAIL STORE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.78491783,-87.61325785,RESIDENCE,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.78832867,-87.66686563,STREET,FALSE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.78395344,-87.61176167,STREET,TRUE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.79381982,-87.65325859,STREET,TRUE
2017,INTERFERENCE WITH PUBLIC OFFICER,2/10/2018,3:50:00 PM,41.88721608,-87.75562045,STREET,TRUE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.76794719,-87.6626888,STREET,TRUE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.86561599,-87.72271848,STREET,TRUE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.75047239,-87.63429712,RESTAURANT,TRUE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.88777543,-87.67067338,STREET,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.90621102,-87.73196396,RESIDENCE,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.76230406,-87.59882364,APARTMENT,FALSE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.87886004,-87.72639663,RESIDENCE PORCH/HALLWAY,TRUE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.88068796,-87.63156139,STREET,FALSE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.76394975,-87.57254191,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.99047377,-87.69367354,SIDEWALK,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.89185127,-87.7105028,APARTMENT,FALSE
2017,WEAPONS VIOLATION,2/10/2018,3:50:00 PM,41.92263255,-87.7283153,STREET,TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.78575449,-87.70333565,STREET,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.95362033,-87.73040825,CTA TRAIN,FALSE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.88689348,-87.73443312,STREET,TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.93017797,-87.64892727,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.80865158,-87.60777989,RESIDENCE PORCH/HALLWAY,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.91616306,-87.67758482,STREET,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.79874193,-87.62580711,"SCHOOL, PUBLIC, GROUNDS",FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.88574103,-87.63171175,CTA STATION,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.7264074,-87.6191025,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.74444934,-87.55258165,GAS STATION,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.82484524,-87.62310196,APARTMENT,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.9438537,-87.65422848,RESTAURANT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.87415339,-87.73523869,PARKING LOT/GARAGE(NON.RESID.),TRUE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.8771038,-87.72433861,SIDEWALK,TRUE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.93343622,-87.64539737,DRUG STORE,FALSE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.94937224,-87.64775151,APARTMENT,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.79985882,-87.67568021,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.81827225,-87.68960846,APARTMENT,FALSE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.88574103,-87.63171175,CTA STATION,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.91866907,-87.64852851,VEHICLE - DELIVERY TRUCK,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.74271022,-87.63408818,SMALL RETAIL STORE,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.79125989,-87.73734469,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.79470562,-87.62189459,APARTMENT,TRUE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.65660395,-87.61491583,RESIDENTIAL YARD (FRONT/BACK),FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.69590816,-87.59582281,DEPARTMENT STORE,TRUE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.9047804,-87.7730252,RESIDENCE,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.94337268,-87.74829899,RESIDENCE,FALSE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.80259934,-87.67454455,STREET,TRUE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.87122199,-87.66780064,APARTMENT,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.73898458,-87.64978137,RESIDENCE,FALSE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.7792002,-87.68201043,STREET,TRUE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.90574904,-87.63347644,SIDEWALK,FALSE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,42.01551728,-87.67907482,RESIDENCE,TRUE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.93315916,-87.79554071,DRIVEWAY - RESIDENTIAL,FALSE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.81380316,-87.70471526,PARKING LOT/GARAGE(NON.RESID.),TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.73701379,-87.69061109,RESIDENCE,TRUE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.76410497,-87.66500873,APARTMENT,TRUE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.89567673,-87.77113238,RESIDENCE,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.78384036,-87.59142438,APARTMENT,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.86249173,-87.70718647,RESIDENCE,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.91440147,-87.76239282,STREET,FALSE
2017,CRIM SEXUAL ASSAULT,2/10/2018,3:50:00 PM,41.96924822,-87.7867907,RESIDENCE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.89079369,-87.75055661,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.88171846,-87.62776043,DEPARTMENT STORE,TRUE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.77368296,-87.64462893,SIDEWALK,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.7636479,-87.627582,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.78415733,-87.67160942,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.88449753,-87.6258386,OTHER,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.91569313,-87.63873571,STREET,FALSE
2017,INTERFERENCE WITH PUBLIC OFFICER,2/10/2018,3:50:00 PM,41.65367189,-87.60949256,STREET,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.78650337,-87.62063225,APARTMENT,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.89109236,-87.70518839,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.77279778,-87.68346828,STREET,FALSE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.68477967,-87.64214387,GAS STATION,TRUE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.76240699,-87.66372148,VEHICLE NON-COMMERCIAL,TRUE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.87227988,-87.62936594,RESTAURANT,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.90159237,-87.6869907,STREET,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.6474468,-87.61723483,APARTMENT,TRUE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.72241047,-87.60448707,GAS STATION,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.86990145,-87.71840406,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.77596921,-87.59731493,APARTMENT,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.88189307,-87.73858166,HOTEL/MOTEL,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.96596163,-87.65479165,NURSING HOME/RETIREMENT HOME,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.87148916,-87.62751679,ALLEY,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.82336297,-87.68913555,SIDEWALK,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.92270262,-87.77689572,APARTMENT,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.87831218,-87.71220957,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.87373742,-87.70162788,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.89594474,-87.67491573,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.71557103,-87.64305572,GAS STATION,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.75113098,-87.70608571,STREET,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.99994734,-87.66724457,APARTMENT,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.90966425,-87.74272882,DEPARTMENT STORE,TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.90966425,-87.74272882,DEPARTMENT STORE,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.7863994,-87.69389848,GAS STATION,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.77596921,-87.59731493,RESIDENCE,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.87392849,-87.75618074,APARTMENT,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.75223565,-87.65933417,APARTMENT,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.87773535,-87.66048095,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.74861725,-87.61122305,APARTMENT,FALSE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.74465421,-87.71008428,STREET,TRUE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.74397044,-87.58579712,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.92898953,-87.7514071,STREET,TRUE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.75123521,-87.68287957,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.88901706,-87.71978897,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.89891487,-87.74589865,GAS STATION,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.94398296,-87.77271517,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.87822158,-87.74933791,APARTMENT,TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.95105804,-87.64377054,PARK PROPERTY,TRUE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.86923277,-87.68610886,BAR OR TAVERN,TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.7119475,-87.53842767,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.74179732,-87.5757971,RESIDENCE,FALSE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.82875784,-87.68032319,STREET,TRUE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.88224005,-87.76538197,STREET,TRUE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.93215172,-87.71227918,STREET,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.91284761,-87.71663631,APARTMENT,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.91549197,-87.71439536,SIDEWALK,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.91102408,-87.69578631,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.75812504,-87.60537689,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.78442084,-87.65097828,RESIDENCE,FALSE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.85287149,-87.69148232,RESIDENCE-GARAGE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.7402306,-87.66803374,RESIDENCE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.82319282,-87.66842667,VEHICLE NON-COMMERCIAL,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.99893028,-87.66553344,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.745773,-87.69740186,STREET,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.78213341,-87.61167208,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.74319921,-87.62431758,STREET,FALSE
2017,NON-CRIMINAL,2/10/2018,3:50:00 PM,41.84012446,-87.72321777,RESIDENCE,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.8401747,-87.70857108,APARTMENT,TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.83046966,-87.66825964,SMALL RETAIL STORE,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.76190581,-87.56643395,APARTMENT,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.81305858,-87.69312717,RESIDENCE,TRUE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.94188776,-87.72604554,RESIDENCE,TRUE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.80189303,-87.69280188,RESIDENCE,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.83715143,-87.64259844,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.92607863,-87.66674206,RESIDENCE,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.93166857,-87.79427064,STREET,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.91965922,-87.74710469,STREET,TRUE
2017,NARCOTICS,2/10/2018,3:50:00 PM,41.87988505,-87.76975058,VEHICLE-COMMERCIAL,TRUE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.7883222,-87.62230252,STREET,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.80286904,-87.60642207,RESTAURANT,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.89608313,-87.62976573,APARTMENT,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.98870785,-87.82080338,RESIDENCE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.81045307,-87.59334758,STREET,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.89340994,-87.66273687,STREET,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.90050834,-87.74679134,OTHER,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.942658,-87.79343192,STREET,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.81429851,-87.61157523,RESIDENTIAL YARD (FRONT/BACK),FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.79978555,-87.71844039,RESIDENCE-GARAGE,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.89817057,-87.72006132,RESIDENTIAL YARD (FRONT/BACK),FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.74781261,-87.54797123,RESIDENCE-GARAGE,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.87485061,-87.73527258,GAS STATION,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.88096623,-87.70671971,STREET,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.65445777,-87.61314665,APARTMENT,FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.79433222,-87.64346178,STREET,TRUE
2017,BATTERY,2/10/2018,3:50:00 PM,41.92490244,-87.76602531,NURSING HOME/RETIREMENT HOME,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.70131507,-87.62693107,RESIDENCE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.68046534,-87.61789022,RESIDENCE,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.87001376,-87.72610215,SIDEWALK,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.75281469,-87.57356763,RESIDENCE,FALSE
2017,DECEPTIVE PRACTICE,2/10/2018,3:50:00 PM,41.8114492,-87.66261304,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.80760832,-87.67466196,"SCHOOL, PUBLIC, BUILDING",TRUE
2017,THEFT,2/10/2018,3:50:00 PM,41.94565513,-87.64567405,STREET,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.93284269,-87.78491124,STREET,FALSE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.97836928,-87.71117934,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.86741494,-87.62723119,STREET,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.69845564,-87.5292418,RESIDENCE-GARAGE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.97836928,-87.71117934,STREET,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.97111183,-87.7782728,RESIDENCE-GARAGE,FALSE
2017,ROBBERY,2/10/2018,3:50:00 PM,41.98257887,-87.6991408,RESIDENTIAL YARD (FRONT/BACK),FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.72830324,-87.61330794,APARTMENT,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.76592375,-87.68939524,RESIDENCE PORCH/HALLWAY,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.81487675,-87.61363403,APARTMENT,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.90843054,-87.63850953,RESIDENCE PORCH/HALLWAY,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.75271147,-87.58333557,STREET,TRUE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.99553761,-87.65555544,RESIDENCE,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,42.01225315,-87.69148305,NURSING HOME/RETIREMENT HOME,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,42.01143819,-87.67310778,APARTMENT,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.86729668,-87.71118175,SIDEWALK,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.94197288,-87.78782498,STREET,FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,42.01256316,-87.6788328,RESIDENCE,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.88461155,-87.67788552,ABANDONED BUILDING,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.88048995,-87.7458875,STREET,FALSE
2017,MOTOR VEHICLE THEFT,2/10/2018,3:50:00 PM,41.90200691,-87.69536175,STREET,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.73571621,-87.668509,PARKING LOT/GARAGE(NON.RESID.),FALSE
2017,CRIMINAL TRESPASS,2/10/2018,3:50:00 PM,41.72092149,-87.63834277,RESIDENCE,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.80615947,-87.64381907,RESIDENCE,FALSE
2017,CRIMINAL DAMAGE,2/10/2018,3:50:00 PM,41.88429257,-87.66115764,PARKING LOT/GARAGE(NON.RESID.),FALSE
2017,OTHER OFFENSE,2/10/2018,3:50:00 PM,41.76964972,-87.66759055,RESIDENCE,FALSE
2017,ASSAULT,2/10/2018,3:50:00 PM,41.93633564,-87.65071012,HOSPITAL BUILDING/GROUNDS,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.90337497,-87.66474115,PARKING LOT/GARAGE(NON.RESID.),FALSE
2017,BATTERY,2/10/2018,3:50:00 PM,41.89039785,-87.67765743,OTHER,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,42.01849825,-87.67298323,CTA TRAIN,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.93516115,-87.6623548,STREET,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.86016522,-87.72621369,VEHICLE NON-COMMERCIAL,FALSE
2017,BURGLARY,2/10/2018,3:50:00 PM,41.89681565,-87.67796643,APARTMENT,FALSE
2017,THEFT,2/10/2018,3:50:00 PM,41.85886763,-87.72526053,CTA BUS STOP,FALSE
